targetSize,noiseContrast,noiseDecayRadius,eccentricity,hardOrSoft,targetCross,noiseSpectrum,noiseCheckDeg,targetKind,meanThreshold,sdThreshold,squaredNoiseContrast,meanSquaredThreshold,sdSquaredThreshold,meanEnergy,sdEnergy,energyAtUnitContrast,noisePowerSpectralDensity,meanNeq,sdNeq,meanEfficiency,sdEfficiency
6,0.16,9,32,soft,0,pink,0.5985890625,letter,0.66958489067359,0.0298862006106754,0.0256,0.448790518311834,0.0400226967370961,3.12064862987261,0.637169138174729,19.6273634235669,0.0091727069630625,4.35036165141305e-05,8.92374107874765e-06,0.0417763157961292,0.00856942606754458
6,0.16,Inf,0,soft,0,pink,0.5985890625,letter,0.606399780359381,0.0257989684667467,0.0256,0.368053487006879,0.0312889776234676,1.97552220713964,0.384710626470682,19.6273634235669,0.0091727069630625,1.14364129095103e-05,2.22983613747545e-06,0.0635044551120068,0.0123819006903541
6,0.16,Inf,32,soft,0,pink,0.5985890625,letter,0.669826490716059,0.00992260870798301,0.0256,0.448716756746776,0.0132928523392337,3.10301753822834,0.211530327682683,19.6273634235669,0.0091727069630625,4.29321701606547e-05,2.94031899619827e-06,0.039175530166833,0.00268303594028989
8,0,4.0118203125,0,hard,1,white,0.8023640625,letter,0.176767396086679,0.000503165696768047,0,0.0312468389071242,0.000177886580035656,0.01206481975652,0.000158147937504975,35.2652808638013,0,0,0,0,0
8,0,16.505775,0,hard,1,white,0.203775,gabor,0.140223411178082,0.000238784511372497,0,0.0196626335514388,6.69663574422859e-05,0.000383980784963819,3.01117891147203e-06,3.26092592333418,0,0,0,0,0
8,0,16.582190625,0,hard,1,white,0.0127359375,gabor,0.164568629711371,0,0,0.0270828338850785,0,0.00077275389223408,0,3.13975954211934,0,0,0,0,0
8,0,16.582190625,0,hard,1,white,0.3948140625,gabor,0.144001351793636,0.0235906181907849,0,0.0211074008294767,0.00711143184031482,0.000473261298665922,0.000372801782368019,3.0603355926224,0,0,0,0,0
8,0,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.152817553762622,0,0,0.0233532047379918,0,0.000550921278327728,0,3.1485500616412,0,0,0,0,0
8,0,4.0118203125,4,hard,1,white,0.8023640625,letter,0.177096404639512,0.00104784023373405,0,0.0313636855208195,0.00037113747606185,0.0121699383117064,0.00033156462207217,35.2652808638013,0,0,0,0,0
8,0,4.0118203125,8,hard,1,white,0.8023640625,letter,0.176940295598504,0.000788815919260395,0,0.0313081793217634,0.000279146643853483,0.0121198526181546,0.000248807159102381,35.2652808638013,0,0,0,0,0
8,0,16.582190625,16,hard,1,white,0.3948140625,gabor,0.207331832855511,0.0082227359665449,0,0.0430202956086135,0.00340966983806138,0.00219647848561463,0.000399052919571043,3.06033900209421,0,0,0,0,0
8,0,Inf,16,soft,1,white,0.3948140625,letter,0.196951577374988,0.000237873755126977,0,0.0387899615531113,9.3680817128057e-05,0.0191369075907151,0.000106363961381727,33.9987551743823,0,0,0,0,0
8,0,4.0118203125,32,hard,1,white,0.8023640625,letter,0.218905897856268,0.000466157013890181,0,0.0479199007674395,0.000204089039335254,0.0322945217799448,0.000316696066948011,35.2652808638013,0,0,0,0,0
8,0,16.582190625,32,hard,1,white,0.3948140625,gabor,0.281599687695212,0.011413561436861,0,0.0793635188023774,0.00642811067222036,0.00899878846322844,0.00167041648192041,3.06033900209421,0,0,0,0,0
8,0.0788177339901478,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.69873265329343,0.0146931370067103,0.0062122351913417,0.488335264916026,0.0205331492118052,0.605968972983882,0.0585940380810141,3.15230431088257,0.0039993630209572,3.65648488671243e-06,3.53884748053202e-07,0.0344628117264148,0.00333540649636669
8,0.16,4.0118203125,0,hard,1,white,0.8023640625,letter,0.540909195549636,0.0341130648749122,0.0256,0.293358558626928,0.0374130706665186,2.12829152845556,0.638746299050695,35.2652808638013,0.0164809750730625,9.92806551038769e-05,2.66148377655776e-05,0.110778369552527,0.0296971079662081
8,0.16,16.505775,0,hard,1,white,0.203775,gabor,0.408634238831682,0.0364879082226228,0.0256,0.16764762486878,0.0298204172062235,0.0546550365203292,0.0218893806301983,3.26092592333418,0.001063020816,8.18705770546294e-06,3.30212154394291e-06,0.123345830207816,0.0497496094369743
8,0.16,16.582190625,0,hard,1,white,0.0127359375,gabor,0.183943513324332,0.0196581233236616,0.0256,0.034028437000403,0.00723196853903462,0.00135144113438645,0.000640637809449861,3.13975954211934,4.1524250625e-06,1.43200868193017e-05,1.58531040306462e-05,0.0774904688949528,0.0857861045311139
8,0.16,16.582190625,0,hard,1,white,0.3948140625,gabor,0.53366360688821,0.0529642605741244,0.0256,0.286900754990556,0.0566274746853773,0.180211976470559,0.0793455218262136,3.0603338878865,0.0039904804850625,1.22640833055516e-05,5.4063463779551e-06,0.129943304209843,0.0572825945936289
8,0.16,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.826024780839709,0.0175743721264912,0.0256,0.682471367839109,0.0290337337683607,1.30817200980178,0.12797815890819,3.1485500616412,0.0164809750730625,6.97710926823204e-06,6.82856529683134e-07,0.0532431480086256,0.00521095913519903
8,0.16,Inf,0,soft,1,white,0.3948140625,letter,0.426914577962776,0.00861089762768039,0.0256,0.182293130656112,0.00735223545320367,0.675854366099101,0.0626919433752762,33.9987551743823,0.0039904804850625,3.26957477070701e-06,3.03531690765766e-07,0.0741311772658871,0.00688198409639239
8,0.16,4.0118203125,4,hard,1,white,0.8023640625,letter,0.566284512566723,0.00703355113665805,0.0256,0.320702884593727,0.00796598215407106,2.57221958086106,0.147051047338053,35.2652808638013,0.0164809750730625,7.84765581063085e-05,4.50774854878455e-06,0.0886074715190766,0.00508967532203069
8,0.16,4.0118203125,8,hard,1,white,0.8023640625,letter,0.583255402429514,0.0138791735241256,0.0256,0.34028318019207,0.0161902058784058,2.95193476771986,0.322871782212895,35.2652808638013,0.0164809750730625,6.835769622431e-05,7.50753766658373e-06,0.0746906261525381,0.00820306593336431
8,0.16,16.582190625,16,hard,1,white,0.3948140625,gabor,0.550483293847101,0.0167779048908934,0.0256,0.303172605851018,0.0184719126963848,0.196572942070295,0.0275047127647144,3.06033900209421,0.0039904804850625,4.55489422206836e-05,6.44527917327135e-06,0.0201214600235758,0.00284723246914116
8,0.16,Inf,16,soft,1,white,0.3948140625,letter,0.453819153917099,0.00243911847201309,0.0256,0.205954799111492,0.00221383736254509,0.894132919921375,0.0221286843230695,33.9987551743823,0.0039904804850625,8.73031238592437e-05,2.2078995116254e-06,0.0603112740093562,0.00152527454396083
8,0.16,4.0118203125,32,hard,1,white,0.8023640625,letter,0.534640486869431,0.0191003386603363,0.0256,0.286022861668452,0.0204236287214664,1.98299200266754,0.324851140508703,35.2652808638013,0.0164809750730625,0.000276685253776144,4.60766065121604e-05,0.115714745357529,0.0192700648723673
8,0.16,16.582190625,32,hard,1,white,0.3948140625,gabor,0.612390077430122,0.0321641463721121,0.0256,0.375538873090795,0.0393940081745831,0.323552389788282,0.0775397145016104,3.06033900209421,0.0039904804850625,0.000117737362222296,2.90231026268094e-05,0.0828544647986832,0.0204242186978958
8,0.16,Inf,32,soft,1,white,0.3948140625,letter,0.474695099653368,0.00336552469393567,0.0256,0.225341101013154,0.00319519615994732,1.09998930737838,0.0359086159530293,33.9987551743823,0.0039904804850625,3.2932413565899e-05,1.08393003480919e-06,0.0467547679909961,0.00153887589181903
16,0,8.023640625,0,hard,1,white,1.604728125,letter,0.17732011235316,0.00105661205798074,0,0.0314429804594579,0.000374717137669699,0.0489636818809812,0.00134346199598473,141.061123455205,0,0,0,0,0
16,0,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.204522833436354,0,0,0.0418295893968348,0,0.00846400553692864,0,12.6394229961622,0,0,0,0,0
16,0,8.023640625,4,hard,1,white,1.604728125,letter,0.177275879717759,0.000744369499769248,0,0.0314270145726813,0.000263917515813322,0.0489038312339242,0.000945587454372231,141.061123455205,0,0,0,0,0
16,0,8.023640625,8,hard,1,white,1.604728125,letter,0.17746707782802,0.000192369797627991,0,0.0314945822158861,6.82786116948141e-05,0.0491438444657527,0.000245319563567156,141.061123455205,0,0,0,0,0
16,0,8.023640625,16,hard,1,white,1.604728125,letter,0.184803243892552,0.0106849336389489,0,0.0342093228566442,0.0039492207945088,0.0600437934255964,0.0158096781102211,141.061123455205,0,0,0,0,0
16,0,8.023640625,32,hard,1,white,1.604728125,letter,0.218232752051768,0.00253994852260035,0,0.0476287597373372,0.00110859991231379,0.127428104062823,0.00682681003930266,141.061123455205,0,0,0,0,0
16,0,16.8496453125,32,hard,1,white,0.8023640625,gabor,0.21959013427394,0.000833388785754375,0,0.048220174338881,0.000366007910732398,0.0117427068416001,0.000205223771250681,12.6394229961622,0,0,0,0,0
16,0.16,8.023640625,0,hard,1,white,1.604728125,letter,0.594660158232048,0.0313274864392844,0.0256,0.354111409491866,0.0372584160859944,13.0272723105371,3.13127878174818,141.061123455205,0.06592390029225,0.000256169186673916,6.18059842558069e-05,0.072016005804856,0.0173753142551327
16,0.16,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.568816229062196,0.0645774077117065,0.0256,0.325637023237919,0.0734653550743697,0.99086457012351,0.496645290133383,12.6394229961622,0.0164809750730625,0.000162797413910681,8.23010203568636e-05,0.101317592738953,0.0512203545634448
16,0.16,Inf,0,soft,1,white,0.8023640625,letter,0.538527460462449,0.0452621016530115,0.0256,0.291036154595159,0.048749769316779,8.34817758532088,3.14522733123389,140.274271346682,0.0164809750730625,1.80072157381331e-05,6.79121489691118e-06,0.029203281331121,0.0110136826313804
16,0.16,8.023640625,4,hard,1,white,1.604728125,letter,0.574365786242841,0.0111013865850623,0.0256,0.329957676798412,0.01275251326863,10.9926551985594,0.977216962984138,141.061123455205,0.06592390029225,0.000295770221486589,2.64106582725578e-05,0.0820328305491742,0.00732508176068402
16,0.16,8.023640625,8,hard,1,white,1.604728125,letter,0.58569525259831,0.0106150675358531,0.0256,0.343095268745593,0.0124343893235193,12.0250732337277,1.00254615642765,141.061123455205,0.06592390029225,0.000271473362299586,2.27259669875788e-05,0.0755175229994876,0.00632183106339599
16,0.16,8.023640625,16,hard,1,white,1.604728125,letter,0.5802060719117,0.0217864667294426,0.0256,0.336876410949481,0.0252812805638497,11.5664012136668,1.99063982114507,141.061123455205,0.06592390029225,0.000349238036860093,6.04193940655162e-05,0.0787789614678369,0.0136290341103485
16,0.16,8.023640625,32,hard,1,white,1.604728125,letter,0.648675674096938,0.0195703466163874,0.0256,0.42097162939846,0.0253896155673916,19.2930282409454,2.6723194814715,141.061123455205,0.06592390029225,0.000442616942995158,6.17154626595333e-05,0.0485855218981608,0.00677443105139489
16,0.16,16.8496453125,32,hard,1,white,0.8023640625,gabor,0.675703870819747,0.0513091998403917,0.0256,0.45789203803492,0.0693396498816333,2.12817863727076,0.730073948081779,12.6394229961622,0.0164809750730625,9.72267364340153e-05,3.35387933586511e-05,0.0485260250055402,0.0167392672516791
16,0.16,Inf,32,soft,1,white,0.8023640625,letter,0.49100028568376,0.0179077234540975,0.0256,0.241241623821188,0.0175853946638154,5.33569930533938,0.892186887884434,140.417335366414,0.0164809750730625,3.68687121386334e-05,6.178446599763e-06,0.0426710237599333,0.00715079606433301
