targetSize,noiseContrast,noiseDecayRadius,eccentricity,hardOrSoft,targetCross,noiseSpectrum,noiseCheckDeg,targetKind,meanThreshold,sdThreshold,squaredNoiseContrast,meanSquaredThreshold,sdSquaredThreshold,meanEnergy,sdEnergy,energyAtUnitContrast,noisePowerSpectralDensity,meanNeq,sdNeq,meanEfficiency,sdEfficiency
6,0.16,9,32,soft,0,pink,0.5985890625,letter,0.3976957300618,0.0408142522623488,0.0256,0.158994795303255,0.0324633077008025,3.12064862987261,0.637169138174729,19.6273634235669,0.0091727069630625,4.35036165141305e-05,8.92374107874765e-06,0.0417763157961292,0.00856942606754458
6,0.16,Inf,0,soft,0,pink,0.5985890625,letter,0.316499635945642,0.0309648519622334,0.0256,0.100651430582245,0.0196007287463151,1.97552220713964,0.384710626470682,19.6273634235669,0.0091727069630625,1.14364129095103e-05,2.22983613747545e-06,0.0635044551120068,0.0123819006903541
6,0.16,Inf,32,soft,0,pink,0.5985890625,letter,0.397497943790493,0.0135564443636354,0.0256,0.158096503909562,0.0107773175193106,3.10301753822834,0.211530327682683,19.6273634235669,0.0091727069630625,4.29321701606547e-05,2.94031899619827e-06,0.039175530166833,0.00268303594028989
8,0,0,0,hard,1,white,0.0127359375,gabor,0.0156881743105494,0,0,0.000246118813198182,0,0.00077275389223408,0,3.13975954211934,0,0,0,0,0
8,0,0,0,hard,1,white,0.203775,gabor,0.0108513209831433,4.25483792007867e-05,0,0.000117752072261492,9.23412240040462e-07,0.000383980784963819,3.01117891147203e-06,3.26092592333418,0,0,0,0,0
8,0,0,0,hard,1,white,0.3948140625,gabor,0.011848635703478,0.00462389184041373,0,0.000154643751868297,0.000121817721748883,0.000473261298665922,0.000372801782368019,3.0603355926224,0,0,0,0,0
8,0,0,0,hard,1,white,0.8023640625,letter,0.018496181629976,0.000121228326011604,0,0.000342116083042576,4.48452227321713e-06,0.01206481975652,0.000158147937504975,35.2652808638013,0,0,0,0,0
8,0,0,0,hard,1,white,0.8023640625,gabor,0.0132278564054291,0,0,0.000174976185082653,0,0.000550921278327728,0,3.1485500616412,0,0,0,0,0
8,0,0,4,hard,1,white,0.8023640625,letter,0.018575921386467,0.000253069890969475,0,0.000345096877541061,9.40201279986151e-06,0.0121699383117064,0.00033156462207217,35.2652808638013,0,0,0,0,0
8,0,0,8,hard,1,white,0.8023640625,letter,0.0185380289361934,0.000190292632435846,0,0.000343676622482122,7.05530065288022e-06,0.0121198526181546,0.000248807159102381,35.2652808638013,0,0,0,0,0
8,0,0,16,hard,1,white,0.3948140625,letter,0.0237248378437371,6.59620714352206e-05,0,0.000562870831374866,3.12846634637584e-06,0.0191369075907151,0.000106363961381727,33.9987551743823,0,0,0,0,0
8,0,0,16,hard,1,white,0.3948140625,gabor,0.0267348152763582,0.00243867413486739,0,0.000717723913629034,0.000130395005029825,0.00219647848561463,0.000399052919571043,3.06033900209421,0,0,0,0,0
8,0,0,32,hard,1,white,0.3948140625,gabor,0.0541085458812072,0.00504381757841886,0,0.00294045478526089,0.000545827269716633,0.00899878846322844,0.00167041648192041,3.06033900209421,0,0,0,0,0
8,0,0,32,hard,1,white,0.8023640625,letter,0.0302613393013531,0.000148380620243094,0,0.000915759664715847,8.98039258984296e-06,0.0322945217799448,0.000316696066948011,35.2652808638013,0,0,0,0,0
8,0.0788177339901478,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.438184380131727,0.021209889461232,0.0062122351913417,0.192230480696905,0.0185876845324648,0.605968972983882,0.0585940380810141,3.15230431088257,0.0039993630209572,3.65648488671243e-06,3.53884748053202e-07,0.0344628117264148,0.00333540649636669
8,0.16,4.0118203125,0,hard,1,white,0.8023640625,letter,0.243907019493281,0.0359221738317054,0.0256,0.0603509025399591,0.0181126105734875,2.12829152845556,0.638746299050695,35.2652808638013,0.0164809750730625,9.92806551038769e-05,2.66148377655776e-05,0.110778369552527,0.0296971079662081
8,0.16,16.505775,0,hard,1,white,0.203775,gabor,0.1281308482844,0.0261944233873193,0.0256,0.016760588190377,0.00671262737787591,0.0546550365203292,0.0218893806301983,3.26092592333418,0.001063020816,8.18705770546294e-06,3.30212154394291e-06,0.123345830207816,0.0497496094369743
8,0.16,16.582190625,0,hard,1,white,0.0127359375,gabor,0.0204445018407743,0.00499010459797996,0.0256,0.000430428227466816,0.000204040405278116,0.00135144113438645,0.000640637809449861,3.13975954211934,4.1524250625e-06,1.43200868193017e-05,1.58531040306462e-05,0.0774904688949528,0.0857861045311139
8,0.16,16.582190625,0,hard,1,white,0.3948140625,gabor,0.238120063545286,0.0539774864013125,0.0256,0.058886341441464,0.0259269687816365,0.180211976470559,0.0793455218262136,3.0603338878865,0.0039904804850625,1.22640833055516e-05,5.4063463779551e-06,0.129943304209843,0.0572825945936289
8,0.16,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.644194298908245,0.0315484758345351,0.0256,0.415483947909626,0.040646696543704,1.30817200980178,0.12797815890819,3.1485500616412,0.0164809750730625,6.97710926823204e-06,6.82856529683134e-07,0.0532431480086256,0.00521095913519903
8,0.16,Inf,0,soft,1,white,0.3948140625,letter,0.140916265506631,0.0065427088649617,0.0256,0.0198787974039811,0.00184394819909506,0.675854366099101,0.0626919433752762,33.9987551743823,0.0039904804850625,3.26957477070701e-06,3.03531690765766e-07,0.0741311772658871,0.00688198409639239
8,0.16,4.0118203125,4,hard,1,white,0.8023640625,letter,0.270017293357649,0.0077214559768828,0.0256,0.0729391491533919,0.00416985328731626,2.57221958086106,0.147051047338053,35.2652808638013,0.0164809750730625,7.84765581063085e-05,4.50774854878455e-06,0.0886074715190766,0.00508967532203069
8,0.16,4.0118203125,8,hard,1,white,0.8023640625,letter,0.289104101003359,0.0158342864024444,0.0256,0.0837065435298979,0.0091555142708168,2.95193476771986,0.322871782212895,35.2652808638013,0.0164809750730625,6.835769622431e-05,7.50753766658373e-06,0.0746906261525381,0.00820306593336431
8,0.16,16.582190625,16,hard,1,white,0.3948140625,gabor,0.253130062997427,0.017752677102453,0.0256,0.0642324075652334,0.00898747254663382,0.196572942070295,0.0275047127647144,3.06033900209421,0.0039904804850625,4.55489422206836e-05,6.44527917327135e-06,0.0201214600235758,0.00284723246914116
8,0.16,Inf,16,soft,1,white,0.3948140625,letter,0.16216342452561,0.0020068257942954,0.0256,0.0262989899287576,0.000650867486458539,0.894132919921375,0.0221286843230695,33.9987551743823,0.0039904804850625,8.73031238592437e-05,2.2078995116254e-06,0.0603112740093562,0.00152527454396083
8,0.16,4.0118203125,32,hard,1,white,0.8023640625,letter,0.236730752840274,0.019455946972157,0.0256,0.0562307162766146,0.00921164194787833,1.98299200266754,0.324851140508703,35.2652808638013,0.0164809750730625,0.000276685253776144,4.60766065121604e-05,0.115714745357529,0.0192700648723673
8,0.16,16.582190625,32,hard,1,white,0.3948140625,gabor,0.323975044491131,0.039103272699059,0.0256,0.105724362420919,0.025336969024853,0.323552389788282,0.0775397145016104,3.06033900209421,0.0039904804850625,0.000117737362222296,2.90231026268094e-05,0.0828544647986832,0.0204242186978958
8,0.16,Inf,32,soft,1,white,0.3948140625,letter,0.179859669965965,0.00293610689024908,0.0256,0.0323538112421013,0.00105617443252999,1.09998930737838,0.0359086159530293,33.9987551743823,0.0039904804850625,3.2932413565899e-05,1.08393003480919e-06,0.0467547679909961,0.00153887589181903
16,0,0,0,hard,1,white,0.8023640625,gabor,0.025877620836321,0,0,0.000669651260148395,0,0.00846400553692864,0,12.6394229961622,0,0,0,0,0
16,0,0,0,hard,1,white,1.604728125,letter,0.0186300030976752,0.000255608401515824,0,0.000347109683246851,9.52397062406321e-06,0.0489636818809812,0.00134346199598473,141.061123455205,0,0,0,0,0
16,0,0,4,hard,1,white,1.604728125,letter,0.0186190545395628,0.00018001419115537,0,0.000346685394501725,6.70338808603425e-06,0.0489038312339242,0.000945587454372231,141.061123455205,0,0,0,0,0
16,0,0,8,hard,1,white,1.604728125,letter,0.0186650955860827,4.65869878066931e-05,0,0.00034838687841132,1.7391011609592e-06,0.0491438444657527,0.000245319563567156,141.061123455205,0,0,0,0,0
16,0,0,16,hard,1,white,1.604728125,letter,0.0205410975595243,0.00272811107317867,0,0.000425657983963695,0.000112076791414763,0.0600437934255964,0.0158096781102211,141.061123455205,0,0,0,0,0
16,0,0,32,hard,1,white,0.8023640625,gabor,0.0304798057010521,0.000266353388299383,0,0.000929054027637619,1.62367990463642e-05,0.0117427068416001,0.000205223771250681,12.6394229961622,0,0,0,0,0
16,0,0,32,hard,1,white,1.604728125,letter,0.0300504509677945,0.000805247695445179,0,0.000903353815293329,4.83961127778097e-05,0.127428104062823,0.00682681003930266,141.061123455205,0,0,0,0,0
16,0.16,8.023640625,0,hard,1,white,1.604728125,letter,0.302787270498411,0.0366561448566135,0.0256,0.0923519676537523,0.0221980280962567,13.0272723105371,3.13127878174818,141.061123455205,0.06592390029225,0.000256169186673916,6.18059842558069e-05,0.072016005804856,0.0173753142551327
16,0.16,16.8496453125,0,hard,1,white,0.8023640625,gabor,0.275409389860343,0.0713362596085207,0.0256,0.0783947629907133,0.0392933514674034,0.99086457012351,0.496645290133383,12.6394229961622,0.0164809750730625,0.000162797413910681,8.23010203568636e-05,0.101317592738953,0.0512203545634448
16,0.16,Inf,0,soft,1,white,0.8023640625,letter,0.241756065403078,0.0465507342934449,0.0256,0.0595294805908067,0.0225078447288147,8.34817758532088,3.14522733123389,140.274271346682,0.0164809750730625,1.80072157381331e-05,6.79121489691118e-06,0.029203281331121,0.0110136826313804
16,0.16,8.023640625,4,hard,1,white,1.604728125,letter,0.279018377130352,0.0124142605080167,0.0256,0.0779283117084358,0.00692761364044048,10.9926551985594,0.977216962984138,141.061123455205,0.06592390029225,0.000295770221486589,2.64106582725578e-05,0.0820328305491742,0.00732508176068402
16,0.16,8.023640625,8,hard,1,white,1.604728125,letter,0.291844344454241,0.0121763117999548,0.0256,0.0852472526744504,0.00710717547025647,12.0250732337277,1.00254615642765,141.061123455205,0.06592390029225,0.000271473362299586,2.27259669875788e-05,0.0755175229994876,0.00632183106339599
16,0.16,8.023640625,16,hard,1,white,1.604728125,letter,0.285816278566075,0.0246870043311433,0.0256,0.0819956691847829,0.0141118954137439,11.5664012136668,1.99063982114507,141.061123455205,0.06592390029225,0.000349238036860093,6.04193940655162e-05,0.0787789614678369,0.0136290341103485
16,0.16,8.023640625,32,hard,1,white,1.604728125,letter,0.36938043144943,0.0256434916797892,0.0256,0.136770697470533,0.0189444080411008,19.2930282409454,2.6723194814715,141.061123455205,0.06592390029225,0.000442616942995158,6.17154626595333e-05,0.0485855218981608,0.00677443105139489
16,0.16,16.8496453125,32,hard,1,white,0.8023640625,gabor,0.407261341418862,0.0709147244892804,0.0256,0.168376249288986,0.0577616516437067,2.12817863727076,0.730073948081779,12.6394229961622,0.0164809750730625,9.72267364340153e-05,3.35387933586511e-05,0.0485260250055402,0.0167392672516791
16,0.16,Inf,32,soft,1,white,0.8023640625,letter,0.194590836365918,0.0163261103853387,0.0256,0.0379988645377444,0.0063538229489707,5.33569930533938,0.892186887884434,140.417335366414,0.0164809750730625,3.68687121386334e-05,6.178446599763e-06,0.0426710237599333,0.00715079606433301
